mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-19b-2-5p,NM_021219,JAM2,672,696,1.0,-17.9,1,0.0617682,0.559,0.0,0.0,-5.618663395431772,12,14,12,CDS,,0,0
hsa-miR-22-3p,NM_021219,JAM2,109,140,0.923076923077,-21.7,1,1.030516e-06,0.279,0.0,0.0,-6.782339277446944,11,13,11,5UTR,,0,0
hsa-miR-23a-5p,NM_021219,JAM2,321,345,0.923076923077,-29.8,1,1.210567e-06,0.353,0.0,0.0,-3.793324837357118,17,24,12,5UTR,,0,0
hsa-miR-23a-5p,NM_021219,JAM2,446,473,0.923076923077,-29.7,1,5.600892e-06,0.279,0.0,0.0,-4.794414363722071,18,27,11,5UTR,,0,0
hsa-miR-23a-3p,NM_021219,JAM2,2066,2085,0.923076923077,-20.1,1,0.002114958,0.544,0.0,0.0,-7.236136814494244,15,19,11,3UTR,,0,0
hsa-miR-24-1-5p,NM_021219,JAM2,332,371,1.0,-19.0,1,0.000143688,0.324,0.0,0.0,-7.719171897350176,11,15,5,5UTR,,0,0
hsa-miR-24-3p,NM_021219,JAM2,4102,4123,0.846153846154,-19.7,1,0.01307665,0.691,0.0,0.0,-7.91236201216959,17,21,7,3UTR,,0,0
hsa-miR-24-2-5p,NM_021219,JAM2,333,371,1.0,-19.0,1,0.000143688,0.324,0.0,0.0,-7.719171897350176,11,15,5,5UTR,,0,0
hsa-miR-24-2-5p,NM_021219,JAM2,1309,1330,0.923076923077,-17.0,1,0.006299723,0.559,0.0,0.0,-9.972428651306235,13,21,9,CDS,,0,0
hsa-miR-25-5p,NM_021219,JAM2,1966,1982,1.0,-22.5,1,0.002111265,0.515,0.0,0.0,-8.327025306798683,13,16,8,3UTR,MIRT680670,0,0
hsa-miR-25-5p,NM_021219,JAM2,2796,2842,0.846153846154,-21.5,1,0.05879354,0.426,0.0,0.0,-5.226705058867908,15,46,8,3UTR,MIRT680670,0,0
hsa-miR-27a-5p,NM_021219,JAM2,2882,2899,0.846153846154,-22.1,1,0.00367466,0.456,0.0,0.0,-9.546562468637928,15,17,12,3UTR,,0,0
hsa-miR-27a-5p,NM_021219,JAM2,4284,4302,0.923076923077,-21.5,1,1.07245e-05,0.691,0.0,0.0,-7.2379701334214825,15,18,11,3UTR,,0,0
hsa-miR-27a-5p,NM_021219,JAM2,1255,1287,0.923076923077,-21.2,1,0.003552768,0.529,0.0,0.0,-8.651735827774022,18,32,10,CDS,,0,0
hsa-miR-28-5p,NM_021219,JAM2,2479,2513,0.846153846154,-19.0,1,0.0005433669,0.574,0.0,0.0,-3.793324837357118,18,24,11,3UTR,,0,0
hsa-miR-28-5p,NM_021219,JAM2,2035,2051,1.0,-17.8,1,0.0003423954,0.5,0.0,0.0,-11.175384280033347,15,16,15,3UTR,,0,0
hsa-miR-28-3p,NM_021219,JAM2,2334,2354,0.923076923077,-20.8,1,0.0005967216,0.456,0.0,0.0,-9.861343503275094,17,20,9,3UTR,,0,0
hsa-miR-29a-5p,NM_021219,JAM2,2017,2033,0.846153846154,-16.5,1,0.04618545,0.529,0.0,0.0,-9.546562468637928,15,16,15,3UTR,,0,1
hsa-miR-30a-3p,NM_021219,JAM2,315,341,0.923076923077,-17.4,1,0.0001443785,0.353,0.0,0.0,-4.906073086755913,14,19,9,5UTR,,0,0
hsa-miR-33a-5p,NM_021219,JAM2,3825,3875,0.846153846154,-17.4,1,0.3483682,0.721,0.0,0.0,-5.838533207394711,20,50,8,3UTR,,0,0
hsa-miR-33a-5p,NM_021219,JAM2,986,1006,0.846153846154,-17.5,1,0.001062374,0.515,0.0,0.0,-6.549290197143331,17,20,11,CDS,,0,0
hsa-miR-92a-3p,NM_021219,JAM2,1207,1234,0.923076923077,-20.6,1,0.01287355,0.559,0.0,0.0,-7.27063564855292,19,27,6,CDS,,0,0
hsa-miR-92a-3p,NM_021219,JAM2,2039,2059,0.923076923077,-20.5,1,7.651827e-05,0.485,0.0,0.0,-9.546562468637928,15,20,8,3UTR,,0,0
hsa-miR-92a-2-5p,NM_021219,JAM2,313,329,1.0,-21.0,1,0.04061669,0.338,0.0,0.0,-5.227013184751041,14,16,8,5UTR,,0,0
hsa-miR-93-5p,NM_021219,JAM2,137,158,0.846153846154,-20.1,1,0.01165313,0.279,0.0,0.0,-9.546562468637928,16,21,8,5UTR,,0,0
hsa-miR-93-3p,NM_021219,JAM2,902,948,0.923076923077,-24.1,1,0.001437165,0.529,0.0,0.0,-6.083544976388314,18,26,6,CDS,,0,0
hsa-miR-96-3p,NM_021219,JAM2,3050,3065,0.846153846154,-16.9,1,0.0001055705,0.544,0.0,0.0,-9.346050359563515,13,15,7,3UTR,,0,0
hsa-miR-98-5p,NM_021219,JAM2,2700,2717,1.0,-17.0,1,0.002080809,0.603,0.0,0.0,-5.618663395431772,12,14,12,3UTR,,0,0
hsa-miR-99a-5p,NM_021219,JAM2,1800,1822,0.846153846154,-22.9,1,4.040934e-07,0.588,0.0,0.0,-8.14709009323158,18,22,7,3UTR,,0,0
hsa-miR-99a-3p,NM_021219,JAM2,3244,3262,0.923076923077,-19.4,1,2.543793e-07,0.5,0.0,0.0,-4.528774397607753,16,18,9,3UTR,,0,0
hsa-miR-100-3p,NM_021219,JAM2,3542,3559,1.0,-17.5,1,0.0005110049,0.647,0.0,0.0,-11.254033235030066,15,17,9,3UTR,,0,1
hsa-miR-29b-2-5p,NM_021219,JAM2,2950,2972,1.0,-21.8,1,0.0009347443,0.559,0.0,0.0,-7.794895910253615,18,22,8,3UTR,,0,0
hsa-miR-29b-2-5p,NM_021219,JAM2,948,966,1.0,-20.0,1,0.03788256,0.515,0.0,0.0,-4.95700071937229,15,18,12,CDS,,0,0
hsa-miR-103a-3p,NM_021219,JAM2,568,584,1.0,-18.0,1,0.0002796415,0.324,0.0,0.0,-7.163349424783512,14,16,9,CDS,,0,0
hsa-miR-103a-1-5p,NM_021219,JAM2,3305,3338,0.871794871795,-25.7,1,0.0002182876,0.603,0.0,0.0,-6.969596721160855,22,33,12,3UTR,,0,0
hsa-miR-105-5p,NM_021219,JAM2,1204,1222,0.923076923077,-19.7,0,3.870382e-06,0.544,0.0,0.0,-17.8456944997654,15,18,8,CDS,,0,0
hsa-miR-105-3p,NM_021219,JAM2,2463,2487,0.846153846154,-19.4,0,0.0009901774,0.559,0.0,0.0,-15.566558404643448,15,24,8,3UTR,,0,0
hsa-miR-105-3p,NM_021219,JAM2,2808,2839,0.923076923077,-19.1,1,0.03984512,0.412,0.0,0.0,-5.585164055853516,19,31,7,3UTR,,0,0
hsa-miR-106a-5p,NM_021219,JAM2,2428,2469,0.923076923077,-19.1,1,0.004028094,0.485,0.0,0.0,-10.835693081304171,17,41,8,3UTR,,0,0
hsa-miR-107,NM_021219,JAM2,539,584,0.846153846154,-22.4,1,0.0002796415,0.324,0.0,0.0,-7.163349424783512,19,45,9,5UTR,,0,0
hsa-miR-192-5p,NM_021219,JAM2,1762,1779,0.846153846154,-17.7,1,0.03059082,0.647,0.0,0.0,-8.9317342419481,14,17,6,3UTR,,0,0
hsa-miR-192-3p,NM_021219,JAM2,1535,1554,0.961538461538,-17.9,1,0.003785055,0.676,0.0,0.0,-5.618663395431772,14,19,12,3UTR,,0,0
hsa-miR-197-5p,NM_021219,JAM2,3074,3099,1.0,-27.9,1,0.004705902,0.559,0.0,0.0,-3.793324837357118,15,17,15,3UTR,,0,0
hsa-miR-197-5p,NM_021219,JAM2,226,255,0.923076923077,-36.4,1,0.0005589118,0.294,0.0,0.0,-7.08103967572289,21,29,13,5UTR,,0,0
hsa-miR-197-5p,NM_021219,JAM2,566,592,1.0,-33.2,1,0.0003345401,0.338,0.0,0.0,-6.251209375382295,22,26,12,CDS,,0,0
hsa-miR-197-5p,NM_021219,JAM2,425,455,1.0,-31.2,1,0.04429075,0.324,0.0,0.0,-5.694283598550164,21,30,7,5UTR,,0,0
hsa-miR-198,NM_021219,JAM2,2830,2852,0.815384615385,-23.0,1,0.2085127,0.397,0.0,0.0,-13.958091297720621,16,22,8,3UTR,,0,1
hsa-miR-199a-5p,NM_021219,JAM2,1158,1170,0.923076923077,-19.5,1,0.0005485502,0.588,0.0,0.0,-6.907794008098015,11,12,11,CDS,,0,0
hsa-miR-199a-3p,NM_021219,JAM2,3999,4018,0.846153846154,-16.1,1,0.002489697,0.618,0.0,0.0,-14.435437205569682,17,19,9,3UTR,,0,0
hsa-miR-208a-5p,NM_021219,JAM2,327,350,1.0,-20.9,1,3.837232e-07,0.294,0.0,0.0,-3.937574446201665,16,23,13,5UTR,,0,0
hsa-miR-129-5p,NM_021219,JAM2,2790,2804,1.0,-20.9,1,3.829274e-06,0.456,0.0,0.0,-11.090249003509248,12,14,10,3UTR,,0,0
hsa-miR-148a-5p,NM_021219,JAM2,738,753,0.897435897436,-26.5,0,6.77668e-05,0.544,0.0,0.0,-19.423879868695398,14,15,14,CDS,,0,0
hsa-miR-148a-3p,NM_021219,JAM2,3973,4005,0.923076923077,-18.3,1,0.0002286308,0.662,0.0,0.0,-8.027944990557229,13,17,7,3UTR,,0,0
hsa-miR-30d-3p,NM_021219,JAM2,3312,3334,1.0,-20.0,1,0.01411489,0.603,0.0,0.0,-7.307599033628058,19,22,12,3UTR,,0,0
hsa-miR-139-5p,NM_021219,JAM2,2040,2061,0.846153846154,-22.4,0,7.396828e-05,0.471,0.0,0.0,-16.85568901730969,16,21,7,3UTR,,0,0
hsa-miR-139-3p,NM_021219,JAM2,713,754,0.846153846154,-26.7,1,4.608117e-05,0.544,0.0,0.0,-4.528774397607753,20,41,8,CDS,,0,0
hsa-miR-10a-5p,NM_021219,JAM2,2360,2381,0.846153846154,-20.2,1,0.01763966,0.574,0.0,0.0,-8.711692363126037,15,21,5,3UTR,,0,0
hsa-miR-34a-3p,NM_021219,JAM2,3941,3959,0.846153846154,-17.8,0,0.009657295,0.662,0.0,0.0,-17.358397623139844,14,18,7,3UTR,,0,0
hsa-miR-181a-2-3p,NM_021219,JAM2,891,938,1.0,-21.8,1,7.172332e-05,0.515,0.0,0.0,-7.140128146953473,20,31,8,CDS,,0,0
hsa-miR-181c-3p,NM_021219,JAM2,3508,3527,0.846153846154,-16.4,1,0.0009096715,0.544,0.0,0.0,-10.117305735525614,16,19,13,3UTR,,0,0
hsa-miR-182-5p,NM_021219,JAM2,2950,2973,0.846153846154,-17.8,1,0.001222681,0.544,0.0,0.0,-6.770391593739227,17,23,6,3UTR,,0,0
hsa-miR-182-5p,NM_021219,JAM2,3382,3398,0.846153846154,-17.3,1,7.195035e-05,0.544,0.0,0.0,-9.779611548941542,14,16,11,3UTR,,0,0
hsa-miR-182-3p,NM_021219,JAM2,4210,4241,0.846153846154,-22.2,1,0.002342997,0.676,0.0,0.0,-6.969596721160855,20,31,13,3UTR,,0,0
hsa-miR-187-5p,NM_021219,JAM2,1185,1285,1.0,-20.5,1,0.001610077,0.529,0.0,0.0,-3.937574446201665,22,100,9,CDS,,0,0
hsa-miR-187-3p,NM_021219,JAM2,2792,2815,1.0,-23.4,1,6.664886e-05,0.397,0.0,0.0,-5.692450279622925,19,23,7,3UTR,,0,0
hsa-miR-196a-3p,NM_021219,JAM2,1634,1651,0.846153846154,-15.5,1,0.006123189,0.691,0.0,0.0,-10.793782102606874,15,17,13,3UTR,,0,0
hsa-miR-199b-5p,NM_021219,JAM2,2111,2127,0.923076923077,-18.4,1,0.05292808,0.632,0.0,0.0,-12.371336944048279,15,16,15,3UTR,,0,0
hsa-miR-199b-5p,NM_021219,JAM2,1158,1170,1.0,-17.4,1,0.0005485502,0.588,0.0,0.0,-6.907794008098015,11,12,11,CDS,,0,0
hsa-miR-199b-3p,NM_021219,JAM2,3999,4018,0.846153846154,-16.1,1,0.002489697,0.618,0.0,0.0,-14.435437205569682,17,19,9,3UTR,,0,0
hsa-miR-203a-5p,NM_021219,JAM2,975,1001,1.0,-21.9,1,0.0006007274,0.5,0.0,0.0,-7.8606057810956464,18,26,8,CDS,,0,1
hsa-miR-204-5p,NM_021219,JAM2,175,195,1.0,-29.1,1,8.43064e-06,0.265,0.0,0.0,-8.429258759619717,19,20,19,5UTR,,0,0
hsa-miR-204-3p,NM_021219,JAM2,2837,2858,0.923076923077,-22.5,1,0.4931085,0.353,0.0,0.0,-10.829785212011442,15,21,9,3UTR,,0,0
hsa-miR-210-5p,NM_021219,JAM2,150,194,1.0,-26.6,1,1.9012e-06,0.265,0.0,0.0,-8.303804028968646,17,23,10,5UTR,,0,0
hsa-miR-210-3p,NM_021219,JAM2,3041,3062,0.846153846154,-22.5,1,2.720964e-05,0.529,0.0,0.0,-13.950098940094737,17,21,8,3UTR,,0,0
hsa-miR-211-5p,NM_021219,JAM2,175,195,0.923076923077,-27.0,1,8.43064e-06,0.265,0.0,0.0,-8.429258759619717,18,20,13,5UTR,,0,0
hsa-miR-211-5p,NM_021219,JAM2,2338,2383,1.0,-24.0,1,0.02081594,0.559,0.0,0.0,-5.180080914529843,17,19,17,3UTR,,0,0
hsa-miR-211-3p,NM_021219,JAM2,2145,2171,1.0,-26.4,1,0.005955873,0.559,0.0,0.0,-6.770391593739227,18,26,7,3UTR,,0,0
hsa-miR-212-5p,NM_021219,JAM2,2039,2057,0.923076923077,-19.0,1,6.985408e-06,0.485,0.0,0.0,-8.913451538534543,14,18,10,3UTR,,0,0
hsa-miR-212-3p,NM_021219,JAM2,972,990,0.923076923077,-19.6,1,0.000139366,0.529,0.0,0.0,-8.559766261219163,15,18,9,CDS,,0,0
hsa-miR-214-3p,NM_021219,JAM2,3153,3173,0.923076923077,-23.4,1,6.921564e-06,0.397,0.0,0.0,-11.692532998824579,15,20,8,3UTR,,0,0
hsa-miR-214-3p,NM_021219,JAM2,2070,2091,0.923076923077,-22.1,1,0.0001172039,0.574,0.0,0.0,-11.102451386028878,17,21,7,3UTR,,0,0
hsa-miR-215-5p,NM_021219,JAM2,1762,1780,0.923076923077,-18.7,1,0.04013727,0.647,0.0,0.0,-9.075983850792646,15,18,7,3UTR,,0,0
hsa-miR-216a-5p,NM_021219,JAM2,323,367,1.0,-23.4,1,7.829626e-06,0.309,0.0,0.0,-7.483038834232987,15,21,11,5UTR,,0,0
hsa-miR-216a-5p,NM_021219,JAM2,2864,2903,0.846153846154,-20.0,1,0.002912149,0.485,0.0,0.0,-4.1706235265052785,18,39,11,3UTR,,0,0
hsa-miR-217-5p,NM_021219,JAM2,938,964,0.923076923077,-19.7,1,0.04914074,0.529,0.0,0.0,-6.236470572775607,20,26,12,CDS,,0,0
hsa-miR-217-3p,NM_021219,JAM2,3956,4007,0.923076923077,-15.7,1,0.0001985767,0.676,0.0,0.0,-6.251209375382295,17,24,7,3UTR,,0,0
hsa-miR-218-2-3p,NM_021219,JAM2,979,1000,0.846153846154,-16.9,1,0.0003075017,0.515,0.0,0.0,-5.1900497996759025,17,21,11,CDS,,0,0
hsa-miR-219a-1-3p,NM_021219,JAM2,1049,1089,0.846153846154,-22.5,1,0.009050679,0.529,0.0,0.0,-4.528774397607753,18,40,13,CDS,,0,0
hsa-miR-221-3p,NM_021219,JAM2,247,274,0.846153846154,-23.2,1,0.0008543877,0.294,0.0,0.0,-5.838533207394711,21,27,14,5UTR,,0,0
hsa-miR-221-3p,NM_021219,JAM2,2452,2475,0.923076923077,-22.3,1,1.855621e-06,0.544,0.0,0.0,-7.91236201216959,20,23,9,3UTR,,0,0
hsa-miR-222-5p,NM_021219,JAM2,1972,2008,0.948717948718,-18.8,1,0.0002303972,0.618,0.0,0.0,-8.624726210594211,19,36,12,3UTR,,0,0
hsa-miR-222-5p,NM_021219,JAM2,3629,3652,0.923076923077,-18.4,1,0.001202919,0.529,0.0,0.0,-6.969596721160855,17,23,8,3UTR,,0,0
hsa-miR-222-3p,NM_021219,JAM2,1300,1319,0.923076923077,-20.1,1,9.874014e-05,0.544,0.0,0.0,-5.180080914529843,15,19,6,CDS,,0,0
hsa-miR-223-5p,NM_021219,JAM2,3847,3868,0.807692307692,-17.7,1,0.008432575,0.706,0.0,0.0,-5.618663395431772,16,21,12,3UTR,,0,0
hsa-miR-223-3p,NM_021219,JAM2,375,395,1.0,-22.0,1,5.134783e-05,0.353,0.0,0.0,-8.29455008527074,15,20,9,5UTR,,0,0
hsa-miR-224-5p,NM_021219,JAM2,900,940,1.0,-21.9,1,0.003627713,0.529,0.0,0.0,-7.249989753929374,16,19,11,CDS,,0,0
hsa-miR-224-3p,NM_021219,JAM2,591,613,0.923076923077,-24.0,1,6.382197e-06,0.426,0.0,0.0,-8.66051072386539,17,22,8,CDS,,0,0
hsa-miR-224-3p,NM_021219,JAM2,648,672,1.0,-22.1,1,0.01539282,0.559,0.0,0.0,-12.371336944048279,17,24,8,CDS,,0,0
hsa-miR-224-3p,NM_021219,JAM2,2656,2669,0.923076923077,-18.4,0,0.002188467,0.647,0.0,0.0,-15.566558404643448,11,13,10,3UTR,,0,0
hsa-let-7g-5p,NM_021219,JAM2,2970,2996,0.846153846154,-19.3,1,0.08766321,0.456,0.0,0.0,-6.46951965307922,18,26,5,3UTR,,0,0
hsa-let-7g-3p,NM_021219,JAM2,887,917,0.846153846154,-19.2,1,0.006305322,0.485,0.0,0.0,-13.4976292297232,16,30,7,CDS,,0,0
hsa-let-7i-5p,NM_021219,JAM2,2856,2881,0.846153846154,-21.0,1,0.02098324,0.426,0.0,0.0,-10.486737944230434,15,20,8,3UTR,,0,0
hsa-miR-15b-5p,NM_021219,JAM2,4110,4127,1.0,-16.7,1,0.03898465,0.706,0.0,0.0,-16.49037411886075,15,17,10,3UTR,,0,0
hsa-miR-23b-5p,NM_021219,JAM2,3635,3664,0.923076923077,-20.8,1,3.94283e-06,0.529,0.0,0.0,-3.793324837357118,19,29,12,3UTR,,0,0
hsa-miR-23b-3p,NM_021219,JAM2,2066,2085,0.846153846154,-17.9,1,0.002114958,0.544,0.0,0.0,-7.236136814494244,14,19,11,3UTR,,0,0
hsa-miR-27b-5p,NM_021219,JAM2,2954,2975,0.923076923077,-21.3,1,0.0001034849,0.544,0.0,0.0,-7.27063564855292,18,21,7,3UTR,,0,0
hsa-miR-27b-3p,NM_021219,JAM2,2216,2235,0.820512820513,-19.1,1,0.01116921,0.529,0.0,0.0,-14.430305118833804,16,19,9,3UTR,,0,0
hsa-miR-30b-3p,NM_021219,JAM2,2806,2858,1.0,-25.5,1,0.4931085,0.353,0.0,0.0,-7.052043616942562,12,14,12,3UTR,,0,1
hsa-miR-122-5p,NM_021219,JAM2,1434,1480,1.0,-22.7,1,0.224342,0.662,0.0,0.0,-9.546562468637928,18,22,14,CDS,,0,0
hsa-miR-124-5p,NM_021219,JAM2,3355,3377,0.846153846154,-20.3,1,0.05628546,0.632,0.0,0.0,-9.847490563839964,18,22,10,3UTR,,0,0
hsa-miR-124-3p,NM_021219,JAM2,3100,3161,0.923076923077,-22.3,1,0.002517048,0.441,0.0,0.0,-6.9818890181723,14,19,6,3UTR,,0,1
hsa-miR-125b-5p,NM_021219,JAM2,3298,3316,1.0,-19.8,1,0.007251342,0.588,0.0,0.0,-10.74140469862554,15,18,7,3UTR,,0,0
hsa-miR-130a-5p,NM_021219,JAM2,2530,2584,0.807692307692,-19.0,1,0.05085226,0.721,0.0,0.0,-3.937574446201665,17,39,12,3UTR,,0,0
hsa-miR-130a-3p,NM_021219,JAM2,1965,1985,0.923076923077,-18.4,1,0.002097252,0.544,0.0,0.0,-7.964183666343778,16,20,10,3UTR,,0,0
hsa-miR-132-5p,NM_021219,JAM2,1376,1390,0.923076923077,-16.6,1,0.09276082,0.603,0.0,0.0,-8.536853109272258,12,14,9,CDS,,0,0
hsa-miR-133a-5p,NM_021219,JAM2,1052,1070,0.846153846154,-15.1,1,0.0006198718,0.544,0.0,0.0,-7.503684728856533,15,18,12,CDS,,0,0
hsa-miR-133a-3p,NM_021219,JAM2,357,400,0.846153846154,-21.9,1,0.04314614,0.353,0.0,0.0,-6.549290197143331,18,43,8,5UTR,,0,0
hsa-miR-133a-3p,NM_021219,JAM2,4182,4242,0.884615384615,-21.4,1,0.001725708,0.662,0.0,0.0,-3.793324837357118,19,60,8,3UTR,,0,0
hsa-miR-135a-3p,NM_021219,JAM2,2161,2183,0.923076923077,-22.1,1,0.02841005,0.544,0.0,0.0,-6.46951965307922,19,22,8,3UTR,,0,0
hsa-miR-135a-2-3p,NM_021219,JAM2,2134,2155,1.0,-21.3,1,0.7604615,0.515,0.0,0.0,-6.013390377618052,16,21,6,3UTR,,0,0
hsa-miR-135a-2-3p,NM_021219,JAM2,1983,2008,1.0,-18.6,1,0.0002303972,0.618,0.0,0.0,-5.583913391967179,13,16,12,3UTR,,0,0
hsa-miR-137-5p,NM_021219,JAM2,2055,2078,0.923076923077,-23.2,1,9.682927e-06,0.485,0.0,0.0,-6.106959766537749,18,23,6,3UTR,,0,0
hsa-miR-137-5p,NM_021219,JAM2,3138,3161,0.884615384615,-22.6,1,0.002517048,0.441,0.0,0.0,-7.7817751947826395,18,23,8,3UTR,,0,0
hsa-miR-138-5p,NM_021219,JAM2,2904,2928,0.923076923077,-24.7,1,0.001155336,0.588,0.0,0.0,-7.0054194726044985,17,24,5,3UTR,,0,0
hsa-miR-138-5p,NM_021219,JAM2,3037,3058,0.923076923077,-22.3,1,6.244097e-05,0.529,0.0,0.0,-7.79179666547151,16,21,7,3UTR,,0,0
hsa-miR-138-2-3p,NM_021219,JAM2,1302,1336,0.826923076923,-18.8,1,2.389975e-05,0.559,0.0,0.0,-12.093267323145147,18,34,11,CDS,,0,0
hsa-miR-138-2-3p,NM_021219,JAM2,2073,2120,0.846153846154,-18.8,1,0.02841905,0.632,0.0,0.0,-6.7623489216120145,18,47,11,3UTR,,0,0
hsa-miR-140-5p,NM_021219,JAM2,3013,3052,0.923076923077,-21.7,1,0.0002429638,0.515,0.0,0.0,-11.35165869953655,17,22,9,3UTR,,0,0
hsa-miR-140-3p,NM_021219,JAM2,589,606,0.846153846154,-20.1,1,3.355524e-07,0.382,0.0,0.0,-14.568811733967767,14,17,8,CDS,,0,0
hsa-miR-141-5p,NM_021219,JAM2,322,342,0.923076923077,-21.6,1,0.0001408277,0.353,0.0,0.0,-8.536853109272258,16,20,9,5UTR,,0,0
hsa-miR-141-5p,NM_021219,JAM2,3046,3064,0.923076923077,-17.6,1,0.0001088083,0.529,0.0,0.0,-7.140128146953473,15,18,6,3UTR,,0,0
hsa-miR-143-5p,NM_021219,JAM2,509,533,0.846153846154,-23.4,1,7.751034e-06,0.25,0.0,0.0,-4.794414363722071,18,24,8,5UTR,,0,0
hsa-miR-143-3p,NM_021219,JAM2,3806,3842,0.846153846154,-18.4,1,0.04771921,0.662,0.0,0.0,-8.327025306798683,13,18,8,3UTR,,0,0
hsa-miR-145-5p,NM_021219,JAM2,1998,2047,0.846153846154,-23.4,1,7.584125e-05,0.529,0.0,0.0,-3.793324837357118,18,49,11,3UTR,,0,0
hsa-miR-145-5p,NM_021219,JAM2,120,137,0.846153846154,-22.9,1,1.479209e-07,0.265,0.0,0.0,-5.101250328216836,15,17,8,5UTR,,0,0
hsa-miR-145-5p,NM_021219,JAM2,375,394,1.0,-21.5,1,2.651272e-05,0.353,0.0,0.0,-7.320452478582767,17,19,12,5UTR,,0,0
hsa-miR-145-3p,NM_021219,JAM2,2274,2330,0.846153846154,-20.3,1,0.0006247616,0.544,0.0,0.0,-5.226705058867908,18,26,7,3UTR,,0,0
hsa-miR-152-5p,NM_021219,JAM2,738,777,0.923076923077,-24.4,1,0.01627215,0.588,0.0,0.0,-6.969596721160855,22,39,11,CDS,,0,0
hsa-miR-152-5p,NM_021219,JAM2,2075,2092,0.923076923077,-18.9,1,0.0001348322,0.574,0.0,0.0,-11.090249003509248,14,17,9,3UTR,,0,0
